VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-06 19:24:45,2015-01-06 19:32:09,2,0.67,-73.96257781982422,40.77658081054688,1,N,-73.96306610107422,40.76929473876953,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-06 19:24:47,2015-01-06 19:33:17,2,1.13,-73.97513580322266,40.75720596313477,1,N,-73.96511840820312,40.76266098022461,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
2,2015-01-06 19:24:47,2015-01-06 19:43:51,1,3.7,-73.98809814453125,40.75478363037109,1,N,-73.945068359375,40.77685165405273,1,15.0,1.0,0.5,4.0,0.0,0.3,20.8
2,2015-01-06 19:24:47,2015-01-06 19:37:57,1,2.8,-73.98160552978516,40.76811218261719,1,N,-73.95947265625,40.80133819580078,1,12.0,1.0,0.5,1.5,0.0,0.3,15.3
2,2015-01-06 19:24:47,2015-01-06 19:29:38,1,1.34,-73.99066925048828,40.760986328125,1,N,-73.97329711914062,40.76435852050781,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-06 19:24:47,2015-01-06 19:37:40,1,2.25,-73.96986389160156,40.76218032836913,1,N,-73.97777557373048,40.78281021118164,1,10.5,1.0,0.5,2.3,0.0,0.3,14.6
2,2015-01-06 22:00:30,2015-01-06 22:08:10,1,1.51,-73.9759521484375,40.76048278808594,1,N,-73.97904968261719,40.7724838256836,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
2,2015-01-06 22:00:31,2015-01-06 22:10:01,3,4.82,-73.87316131591797,40.77412033081055,1,N,-73.8448486328125,40.72348022460938,1,14.5,0.5,0.5,3.0,0.0,0.3,18.8
2,2015-01-06 22:00:31,2015-01-06 22:03:31,1,0.91,-73.96806335449217,40.768310546875,1,N,-73.96025848388672,40.77878189086913,1,5.0,0.5,0.5,1.1,0.0,0.3,7.4
2,2015-01-06 22:00:32,2015-01-06 22:02:38,1,0.52,-73.94706726074217,40.77608871459961,1,N,-73.95549011230467,40.7794189453125,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2015-01-06 22:00:33,2015-01-06 22:07:44,4,0.92,-73.98387145996092,40.75519943237305,1,N,-73.978271484375,40.74850845336913,1,6.5,0.5,0.5,2.1,0.0,0.3,9.9
2,2015-01-06 22:00:33,2015-01-06 22:23:30,5,5.56,-73.98589324951173,40.75738906860352,1,N,-73.99360656738281,40.69176864624024,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8
2,2015-01-06 22:00:34,2015-01-06 22:05:11,2,0.75,-73.97707366943358,40.75909805297852,1,N,-73.97300720214845,40.75173568725586,1,5.0,0.5,0.5,1.1,0.0,0.3,7.4
2,2015-01-06 22:00:34,2015-01-06 22:10:06,2,2.04,-73.98429107666014,40.75989151000977,1,N,-73.9874496459961,40.73821640014648,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8
2,2015-01-06 22:00:34,2015-01-06 22:17:10,3,3.11,-73.9964141845703,40.72203826904297,1,N,-73.98949432373048,40.75778579711913,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3
2,2015-01-06 22:00:34,2015-01-06 22:03:39,1,0.43,-73.98990631103516,40.73285675048828,1,N,-73.98663330078125,40.73629379272461,1,4.0,0.5,0.5,0.9,0.0,0.3,6.2
2,2015-01-06 22:00:35,2015-01-06 22:06:15,1,1.4,-73.99365997314453,40.74154663085938,1,N,-73.98854064941406,40.75749206542969,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2015-01-06 22:00:35,2015-01-06 22:16:14,1,10.3,-73.7882308959961,40.64179611206055,1,N,-73.85722351074217,40.75822448730469,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8
2,2015-01-06 22:00:35,2015-01-06 22:05:41,6,1.46,-73.96533203125,40.76932525634766,1,N,-73.97084045410156,40.7831916809082,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2015-01-06 22:00:35,2015-01-06 22:13:21,1,3.43,-73.97196960449217,40.75725555419922,1,N,-74.00434112548828,40.71640014648438,1,12.5,0.5,0.5,2.6,0.0,0.3,16.4
2,2015-01-06 22:00:35,2015-01-06 22:27:56,1,16.28,-73.79145812988281,40.64540863037109,2,N,-73.95040130615233,40.7613410949707,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2015-01-06 22:00:35,2015-01-06 22:11:57,6,2.28,-73.98368072509764,40.76129150390625,1,N,-73.98458099365233,40.73683547973633,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2,2015-01-06 22:00:36,2015-01-06 22:07:06,1,1.35,-73.96385955810547,40.76377105712891,1,N,-73.9720230102539,40.75015640258789,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2,2015-01-06 22:00:36,2015-01-06 22:25:08,1,8.95,-73.97373962402342,40.76276779174805,1,N,-73.85135650634764,40.72637176513672,1,28.5,0.5,0.5,4.0,0.0,0.3,33.8
2,2015-01-06 22:00:36,2015-01-06 22:09:42,1,1.91,-73.9825439453125,40.77238845825195,1,N,-73.95935821533203,40.7714958190918,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2015-01-06 22:00:36,2015-01-06 22:09:49,3,2.13,-74.0100326538086,40.72061920166016,1,N,-74.00518798828125,40.70680999755859,1,9.0,0.5,0.5,2.38,0.0,0.3,12.68
2,2015-01-06 22:00:36,2015-01-06 22:15:29,6,3.01,-73.97071838378906,40.75634384155273,1,N,-73.99210357666014,40.72910690307616,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8
2,2015-01-06 22:00:36,2015-01-06 22:17:14,1,3.45,-74.00515747070312,40.72002029418945,1,N,-73.97071075439453,40.69210433959961,1,14.5,0.5,0.5,2.0,0.0,0.3,17.8
2,2015-01-28 06:24:57,2015-01-28 06:29:24,1,1.03,-73.95680236816406,40.76826095581055,1,N,-73.96865844726561,40.76148986816406,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2015-01-28 06:24:58,2015-01-28 06:35:23,1,2.36,-73.95260620117188,40.76612091064453,1,N,-73.97645568847656,40.74413681030273,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2015-01-28 06:24:58,2015-01-28 06:30:37,1,2.37,-73.9423599243164,40.78636169433594,1,N,-73.92537689208984,40.81362915039063,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2015-01-28 06:25:00,2015-01-28 06:26:13,1,0.47,-73.97698974609375,40.75650787353516,1,N,-73.97237396240233,40.7618522644043,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2015-01-28 06:25:01,2015-01-28 06:32:44,1,1.33,-73.99054718017578,40.75613021850586,1,N,-73.97431182861328,40.75904083251953,1,7.0,0.0,0.5,1.75,0.0,0.3,9.55
2,2015-01-28 06:25:01,2015-01-28 06:39:26,1,3.84,-73.94764709472656,40.775146484375,1,N,-73.99066162109375,40.7510986328125,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2015-01-28 06:25:02,2015-01-28 06:30:56,2,0.82,-73.97337341308594,40.74372863769531,1,N,-73.98554992675781,40.74898529052734,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2015-01-28 06:25:02,2015-01-28 06:29:25,1,0.89,-73.99057006835938,40.75622177124024,1,N,-73.97846984863281,40.7559928894043,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2015-01-28 06:25:02,2015-01-28 06:26:31,2,0.55,-73.97966003417967,40.74372863769531,1,N,-73.97456359863281,40.75050735473633,1,3.5,0.0,0.5,1.08,0.0,0.3,5.38
2,2015-01-28 06:25:03,2015-01-28 06:37:34,1,3.26,-73.9754638671875,40.78975296020508,1,N,-73.97798156738281,40.75553512573241,1,12.5,0.0,0.5,2.5,0.0,0.3,15.8
2,2015-01-28 06:25:03,2015-01-28 06:44:49,3,5.6,-73.92333984375,40.743896484375,1,N,-73.99472045898438,40.7296142578125,1,19.0,0.0,0.5,3.0,0.0,0.3,22.8
2,2015-01-28 06:25:04,2015-01-28 06:37:25,6,2.84,-73.98471069335938,40.74249267578125,1,N,-73.96443939208984,40.77470779418945,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2015-01-28 06:25:04,2015-01-28 06:31:50,4,1.37,-73.991455078125,40.74982833862305,1,N,-73.97624969482422,40.75567245483398,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2015-01-28 06:25:04,2015-01-28 06:43:45,2,4.89,-73.98064422607422,40.73228454589844,1,N,-73.95252990722656,40.78963851928711,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2015-01-28 06:25:08,2015-01-28 06:32:58,1,1.6,-73.95436096191406,40.77001190185546,1,N,-73.95339965820312,40.78695678710938,1,7.5,0.0,0.5,1.88,0.0,0.3,10.18
2,2015-01-28 06:25:08,2015-01-28 06:25:14,1,0.03,0.0,0.0,1,N,0.0,0.0,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
2,2015-01-28 06:25:09,2015-01-28 06:30:08,1,0.91,-73.99009704589844,40.75674057006836,1,N,-73.9784927368164,40.7559814453125,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2015-01-28 06:25:09,2015-01-28 06:39:18,6,3.06,-73.95072937011719,40.77098846435546,1,N,-73.95738983154298,40.80166244506836,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
2,2015-01-28 06:25:11,2015-01-28 06:37:21,2,1.9,-73.95983123779298,40.75962829589844,1,N,-73.96994018554686,40.75303649902344,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2015-01-28 06:25:11,2015-01-28 06:35:06,5,1.56,-73.99156951904298,40.74988174438477,1,N,-73.972900390625,40.74111938476562,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2015-01-28 06:25:12,2015-01-28 06:31:16,1,1.06,-73.98358154296875,40.72591018676758,1,N,-73.99774169921875,40.72597885131836,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2015-01-28 06:25:12,2015-01-28 06:43:10,1,4.11,-74.00843048095702,40.72074127197266,1,N,-73.97303771972656,40.76412963867188,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3
2,2015-01-14 07:41:34,2015-01-14 07:55:34,1,5.38,-73.96633148193358,40.75755310058594,1,N,-74.00726318359375,40.70578765869141,1,17.5,0.0,0.5,3.0,0.0,0.3,21.3
2,2015-01-14 07:41:34,2015-01-14 07:50:16,5,1.5,-73.97684478759764,40.77487182617188,1,N,-73.95922088623048,40.77484130859375,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2015-01-14 07:41:34,2015-01-14 07:57:46,1,2.11,-73.95653533935547,40.76763534545898,1,N,-73.95328521728516,40.79100036621094,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2015-01-14 07:41:34,2015-01-14 07:46:17,5,0.79,-73.97917938232422,40.74425888061523,1,N,-73.97206115722656,40.7546501159668,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2015-01-14 07:41:35,2015-01-14 07:51:40,2,1.74,-73.98661804199219,40.73640823364258,1,N,-73.98320770263672,40.71883010864258,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6
2,2015-01-14 07:41:35,2015-01-14 07:55:36,1,3.53,-73.98075103759764,40.76462173461913,1,N,-73.99050903320312,40.72845077514648,1,13.0,0.0,0.5,3.9,0.0,0.3,17.7
2,2015-01-14 07:41:35,2015-01-14 07:51:47,3,1.39,-73.95401763916014,40.77050018310546,1,N,-73.97039794921875,40.7640495300293,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2015-01-14 07:41:35,2015-01-14 07:54:02,1,2.09,-73.98181915283203,40.72834777832031,1,N,-73.97608947753906,40.7518310546875,1,10.5,0.0,0.5,2.1,0.0,0.3,13.4
2,2015-01-14 07:41:35,2015-01-14 07:44:15,5,0.34,-74.00007629394531,40.76164245605469,1,N,-73.99795532226561,40.76490783691406,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2015-01-14 07:41:35,2015-01-14 07:51:42,5,1.88,-73.95864868164062,40.77236557006836,1,N,-73.96978759765625,40.75284194946289,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2015-01-14 07:41:35,2015-01-14 07:56:49,1,4.46,-73.94940948486328,40.77668762207031,1,N,-73.98236083984375,40.73127365112305,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2015-01-14 07:41:35,2015-01-14 07:48:04,3,2.23,-73.9538803100586,40.76671600341797,1,N,-73.9739990234375,40.74649810791016,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2015-01-14 07:41:36,2015-01-14 07:43:57,1,0.29,-73.99483489990233,40.68924331665039,1,N,-73.99318695068358,40.69269561767577,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2015-01-14 07:41:37,2015-01-14 07:46:54,1,1.06,-73.99908447265625,40.73922729492188,1,N,-73.9923324584961,40.74679183959961,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2015-01-14 07:41:37,2015-01-14 08:14:56,1,6.69,-73.99637603759764,40.6860237121582,1,N,-73.97987365722656,40.76105117797852,1,26.5,0.0,0.5,6.62,0.0,0.3,33.92
2,2015-01-14 07:41:37,2015-01-14 07:50:02,1,2.01,-74.00100708007811,40.73165512084961,1,N,-74.0079574584961,40.7513084411621,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6
2,2015-01-14 07:41:37,2015-01-14 07:56:15,1,2.45,-73.99126434326173,40.74947357177734,1,N,-73.98820495605469,40.77654266357422,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2015-01-14 07:41:37,2015-01-14 07:49:02,5,1.33,-73.9447250366211,40.77939605712891,1,N,-73.95547485351561,40.76427459716797,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2015-01-14 07:41:38,2015-01-14 07:57:23,2,2.83,-74.00105285644531,40.72760391235352,1,N,-73.97808837890625,40.76068878173828,1,13.0,0.0,0.5,1.5,0.0,0.3,15.3
2,2015-01-14 07:41:38,2015-01-14 07:48:02,1,1.41,-73.94874572753906,40.78183364868164,1,N,-73.95343780517578,40.766845703125,1,7.0,0.0,0.5,1.4,0.0,0.3,9.2
2,2015-01-14 07:41:38,2015-01-14 07:43:42,1,0.58,-73.9840316772461,40.74412155151367,1,N,-73.99066925048828,40.73970031738281,1,4.0,0.0,0.5,0.8,0.0,0.3,5.6
2,2015-01-30 09:09:06,2015-01-30 09:36:47,1,5.64,-73.99595642089844,40.74884796142577,1,N,-73.956298828125,40.80305099487305,1,23.5,0.0,0.5,4.7,0.0,0.3,29.0
2,2015-01-30 09:09:06,2015-01-30 09:11:14,1,0.37,-73.99679565429686,40.74198150634766,1,N,-73.9988784790039,40.73815155029297,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2015-01-30 09:09:06,2015-01-30 09:18:04,6,1.06,-73.9959945678711,40.73276138305664,1,N,-74.00050354003906,40.72073364257812,1,7.0,0.0,0.5,1.4,0.0,0.3,9.2
2,2015-01-30 09:09:06,2015-01-30 09:16:02,1,0.71,-73.99138641357422,40.75011825561523,1,N,-73.99004364013672,40.75632858276367,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2015-01-30 09:09:07,2015-01-30 09:11:51,2,0.26,-74.0078125,40.71517944335938,1,N,-74.01071166992188,40.7147216796875,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2015-01-30 09:09:07,2015-01-30 09:14:05,6,0.72,-73.98680877685547,40.7561912536621,1,N,-73.98477935791014,40.76426696777344,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2015-01-30 09:09:07,2015-01-30 09:28:34,1,11.01,-73.97163391113281,40.74943161010742,1,N,-73.86478424072266,40.77031326293945,1,31.0,0.0,0.5,7.0,5.33,0.3,44.13
2,2015-01-30 09:09:08,2015-01-30 09:12:12,5,0.45,-73.98747253417967,40.7442626953125,1,N,-73.99115753173827,40.73941421508789,1,4.0,0.0,0.5,0.8,0.0,0.3,5.6
2,2015-01-30 09:09:08,2015-01-30 09:25:59,2,1.1,-73.96561431884764,40.75534820556641,1,N,-73.98255920410156,40.76350784301758,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2015-01-30 09:09:08,2015-01-30 09:12:04,1,0.59,-74.0025863647461,40.73960113525391,1,N,-73.9974365234375,40.74684524536133,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2015-01-30 09:09:08,2015-01-30 09:19:17,5,2.05,-73.97505187988281,40.78274917602539,1,N,-73.99604034423827,40.76417922973633,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6
2,2015-01-30 09:09:08,2015-01-30 09:13:02,1,0.48,-73.95612335205078,40.78463745117188,1,N,-73.95526885986328,40.7798080444336,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
2,2015-01-30 09:09:08,2015-01-30 09:10:49,1,0.57,-73.9709243774414,40.76419067382812,1,N,-73.96589660644531,40.77117156982422,1,3.5,0.0,0.5,1.0,0.0,0.3,5.3
2,2015-01-30 09:09:08,2015-01-30 09:22:44,6,2.12,-73.96319580078125,40.75794219970703,1,N,-73.95846557617188,40.78163528442384,1,10.5,0.0,0.5,0.5,0.0,0.3,11.8
2,2015-01-30 09:09:09,2015-01-30 09:45:02,1,5.8,-73.98928070068358,40.76779937744141,1,N,-74.00888824462889,40.70433044433594,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56
2,2015-01-30 09:09:09,2015-01-30 09:26:55,1,2.28,-73.9509506225586,40.77203369140625,1,N,-73.98244476318358,40.773681640625,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2015-01-30 09:09:09,2015-01-30 09:28:45,1,2.89,-74.00390625,40.74795150756836,1,N,-73.96879577636719,40.76275634765625,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75
2,2015-01-30 09:09:10,2015-01-30 09:35:00,1,3.24,-74.01067352294923,40.71885681152344,1,N,-73.98794555664062,40.73923873901367,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2015-01-30 09:09:10,2015-01-30 09:15:36,1,0.74,-73.97575378417967,40.763916015625,1,N,-73.98206329345702,40.77182388305664,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2015-01-30 09:09:10,2015-01-30 09:18:41,1,0.68,-73.9766845703125,40.74781799316406,1,N,-73.98125457763672,40.75348663330078,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2015-01-30 09:09:10,2015-01-30 09:16:25,1,0.48,-73.97441864013672,40.74267959594727,1,N,-73.98063659667967,40.74503707885742,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2015-01-17 00:26:48,2015-01-17 00:35:41,1,2.35,-73.95552062988281,40.77944564819336,1,N,-73.95255279541014,40.8032341003418,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8
2,2015-01-17 00:26:48,2015-01-17 00:39:12,6,6.24,-73.9397201538086,40.847900390625,1,N,-73.9817886352539,40.77775955200195,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3
2,2015-01-17 00:26:48,2015-01-17 00:42:30,2,9.58,-73.86617279052734,40.77092742919922,1,N,-73.9676742553711,40.68794631958008,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3
2,2015-01-17 00:26:48,2015-01-17 00:33:45,6,1.66,-74.00704193115233,40.73487854003906,1,N,-74.00386047363281,40.75177001953125,1,7.5,0.5,0.5,1.6,0.0,0.3,10.4
2,2015-01-17 00:26:48,2015-01-17 00:31:50,2,1.15,-73.97756958007811,40.74234771728516,1,N,-73.97921752929686,40.73105239868164,1,6.0,0.5,0.5,1.5,0.0,0.3,8.8
2,2015-01-17 00:26:49,2015-01-17 00:33:17,1,0.93,-73.98274993896483,40.72249603271485,1,N,-73.99660491943358,40.72581100463867,1,6.0,0.5,0.5,1.3,0.0,0.3,8.6
2,2015-01-17 00:26:49,2015-01-17 00:37:17,2,3.63,-73.98652648925781,40.76678085327149,1,N,-73.95906829833984,40.81098175048828,1,12.0,0.5,0.5,2.5,0.0,0.3,15.8
2,2015-01-17 00:26:49,2015-01-17 00:32:40,5,1.41,-73.99292755126953,40.75802612304688,1,N,-74.00609588623048,40.7421760559082,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2,2015-01-17 00:26:49,2015-01-17 00:55:46,6,7.33,-73.99964904785155,40.72843170166016,1,N,-73.90444946289062,40.74538421630859,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8
2,2015-01-17 00:26:49,2015-01-17 00:33:02,1,1.58,-73.97486877441406,40.78760528564453,1,N,-73.95962524414062,40.77404022216797,1,7.5,0.5,0.5,1.6,0.0,0.3,10.4
2,2015-01-17 00:26:50,2015-01-17 00:34:25,1,1.05,-73.99474334716798,40.74854278564453,1,N,-73.99472045898438,40.74013519287109,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2,2015-01-17 00:26:50,2015-01-17 00:49:45,1,4.49,-73.99176025390625,40.76976013183594,1,N,-73.95319366455078,40.74557876586913,1,18.5,0.5,0.5,0.0,0.0,0.3,19.8
2,2015-01-17 00:26:50,2015-01-17 00:40:40,5,2.65,-74.00270080566406,40.72363662719727,1,N,-73.97843933105469,40.7510986328125,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
2,2015-01-17 00:26:51,2015-01-17 00:58:23,1,4.5,-73.98020172119139,40.76533126831055,1,N,-73.91458129882812,40.76585388183594,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
2,2015-01-17 00:26:51,2015-01-17 00:32:05,2,1.78,-73.96846771240233,40.75543975830078,1,N,-73.95015716552734,40.77219009399414,1,7.0,0.5,0.5,1.5,0.0,0.3,9.8
2,2015-01-17 00:26:52,2015-01-17 00:27:32,2,0.22,-73.97979736328125,40.78377151489258,1,N,-73.97593688964845,40.7813720703125,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
2,2015-01-17 00:26:52,2015-01-17 00:33:26,3,1.03,-73.98646545410156,40.75681304931641,1,N,-73.9978256225586,40.76396179199219,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2,2015-01-17 00:26:52,2015-01-17 00:38:42,1,3.29,-74.00062561035155,40.72714233398438,1,N,-73.96885681152342,40.75901794433594,1,12.0,0.5,0.5,3.12,0.0,0.3,16.42
2,2015-01-17 00:26:52,2015-01-17 00:44:03,1,2.53,-73.98795318603516,40.72821044921875,1,N,-73.99051666259764,40.75021743774414,1,13.0,0.5,0.5,3.38,0.0,0.3,17.68
2,2015-01-17 00:26:52,2015-01-17 00:53:30,1,8.79,-73.99313354492188,40.74122619628906,1,N,-73.98077392578125,40.66387176513672,1,27.5,0.5,0.5,7.0,0.0,0.3,35.8
2,2015-01-17 00:26:53,2015-01-17 00:32:15,1,1.33,-73.981201171875,40.77496337890625,1,N,-73.96392059326173,40.76532363891602,1,6.5,0.5,0.5,2.1,0.0,0.3,9.9
1,2015-01-15 13:08:41,2015-01-15 13:26:26,1,1.8,-73.99486541748048,40.72507476806641,1,N,-73.99129486083984,40.74486541748047,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
1,2015-01-15 13:08:42,2015-01-15 13:19:14,1,1.3,-73.97502136230467,40.75313186645508,1,Y,-73.98780059814453,40.73916625976562,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8
1,2015-01-15 13:08:43,2015-01-15 13:17:41,1,0.6,-73.98260498046875,40.73439025878906,1,N,-73.97531127929686,40.74148941040039,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2015-01-15 13:08:43,2015-01-15 13:19:05,2,1.3,-73.98284912109375,40.73541259765625,1,N,-73.9992446899414,40.72669219970703,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2015-01-15 13:08:43,2015-01-15 13:34:05,1,3.6,-73.95719146728516,40.78299713134766,1,N,-73.9933090209961,40.74977874755859,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
1,2015-01-15 13:08:44,2015-01-15 13:14:13,1,0.5,-73.98175811767578,40.75990676879882,1,N,-73.97349548339844,40.75848007202149,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2015-01-15 13:08:44,2015-01-15 13:17:26,1,1.1,-73.95582580566406,40.78220748901367,1,N,-73.95806884765625,40.76962661743164,1,7.5,0.0,0.5,1.1,0.0,0.3,9.4
1,2015-01-15 13:08:45,2015-01-15 13:19:40,1,1.9,-73.96497344970702,40.75543212890625,1,N,-73.96150207519531,40.77624893188477,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2015-01-15 13:08:45,2015-01-15 13:23:14,1,2.4,-73.95355987548828,40.77692031860352,1,N,-73.98401641845702,40.77029418945312,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2015-01-15 13:08:45,2015-01-15 13:17:58,1,0.3,-73.97407531738281,40.76476287841797,1,N,-73.96971893310547,40.76197052001953,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8
1,2015-01-15 13:08:46,2015-01-15 13:26:23,1,1.4,-73.99007415771484,40.73517608642577,1,N,-73.99027252197266,40.74991226196289,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
1,2015-01-15 13:08:46,2015-01-15 13:13:56,1,0.9,-73.96412658691406,40.79253387451172,1,N,-73.95281982421875,40.78904342651367,1,5.5,0.0,0.5,1.85,0.0,0.3,8.15
1,2015-01-15 13:08:46,2015-01-15 13:15:29,3,1.2,-73.9779052734375,40.75739288330078,1,N,-73.98935699462889,40.74221801757812,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2015-01-15 13:08:47,2015-01-15 13:26:21,1,1.7,-73.9876251220703,40.74157333374024,1,N,-73.97469329833984,40.76345443725586,1,12.0,0.0,0.5,1.8,0.0,0.3,14.6
1,2015-01-15 13:08:47,2015-01-15 13:21:41,1,0.6,-73.98404693603516,40.74932479858398,1,N,-73.9850082397461,40.75600051879882,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2015-01-15 13:08:48,2015-01-15 13:23:10,1,1.8,-73.97254943847656,40.76478958129882,1,N,-73.9906005859375,40.74874496459961,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
1,2015-01-15 13:08:49,2015-01-15 13:13:00,1,0.9,-73.96455383300781,40.77020263671875,1,N,-73.95604705810547,40.78163146972656,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2015-01-15 13:08:49,2015-01-15 13:23:34,1,0.9,-73.98060607910156,40.73400497436523,1,N,-73.98609924316406,40.74351119995116,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,2015-01-15 13:08:49,2015-01-15 13:30:58,4,2.5,-73.97557067871092,40.76527786254882,1,N,-73.94625854492188,40.78044509887695,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2015-01-15 13:08:49,2015-01-15 13:13:42,1,1.2,-73.96572875976561,40.79036331176758,1,N,-73.97844696044923,40.77741241455078,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2015-01-15 13:08:49,2015-01-15 13:29:01,1,1.6,-73.96913146972656,40.760986328125,1,N,-73.98926544189453,40.75290298461913,1,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2015-01-15 13:08:50,2015-01-15 13:32:26,2,6.1,-74.01412963867188,40.71213531494141,1,N,-73.97323608398438,40.78503036499024,1,22.0,0.0,0.5,2.0,0.0,0.3,24.8
1,2015-01-15 13:28:31,2015-01-15 13:58:40,1,3.1,-73.99403381347656,40.75093078613281,1,N,-73.99698638916014,40.71781158447266,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
